,,subsidiary,entityId,isperson,salutation,firstname,middlename,lastname,title,,companyname,Rep,email,phone,altphone,fax,Address1_AddressName,Address1_attention,Address1_Addressee,Address1_phone,Address1_line1,Address1_line2,Address1_city,Address1_state,Address1_zipCode,Address1_country,Address1_defaultBilling,Address1_defaultShipping,terms,taxable
1,505,,16632,,,,,,,,"Allen Organ Company, LLC",Thomas Harbin,,(610) 966-2200,,(610) 965-3098,Mailing,,"Allen Organ Company, LLC",,150 Locust Street,,Macungie,PA,18062,United States,FALSE,FALSE,Net 30,TRUE
2,505,,16632,,,,,,,,,,,,,,Billing,,"Allen Organ Company, LLC",,150 Locust Street,,Macungie,PA,18062,United States,TRUE,FALSE,,
3,505,,16632,,,,,,,,,,,,,,Shipping,,"Allen Organ Company, LLC",,150 Locust Street,,Macungie,PA,18062,United States,FALSE,TRUE,,
1,506,,16637,,,,,,,,"Great Lakes Greenhouses, Inc.",Matthew Kay,,(519) 326-7589,,(519) 326-8964,Mailing,,"Great Lakes Greenhouses, Inc.",,,,,,,,FALSE,FALSE,Prepay,TRUE
2,506,,16637,,,,,,,,,,,,,,Billing,,"Great Lakes Greenhouses, Inc.",,"834 Mersea Road 4, RR3",,Leamington,ON,N8H 3V6,Canada,TRUE,FALSE,,
3,506,,16637,,,,,,,,,,,,,,Shipping,,"Great Lakes Greenhouses, Inc.",,,,,,,,FALSE,TRUE,,
1,507,,16647,,,,,,,,Ford T & C Van Dyke,Victoria Sessa,,(586) 826-6000,,,Mailing,,Ford T & C Van Dyke,,,,,,,,FALSE,FALSE,60 Days  net,TRUE
2,507,,16647,,,,,,,,,,,,,,Billing,,Ford T & C Van Dyke,,4111 Van Dyke,,Sterling Heights,MI,48314-3674,United States,TRUE,FALSE,,
3,507,,16647,,,,,,,,,,,,,,Shipping,,Ford T & C Van Dyke,,4111 Van Dyke,,Sterling Heights,MI,48314-3674,United States,FALSE,TRUE,,
1,508,,16661,,,,,,,,Howa USA Holdings Inc,Jake Sowers,,,,,Mailing,,Howa USA Holdings Inc,,,,,,,,FALSE,FALSE,Net 30,TRUE
2,508,,16661,,,,,,,,,,,,,,Billing,,Howa USA Holdings Inc,,40220 Grand River Ave,,Novi,MI,48375,United States,TRUE,FALSE,,
3,508,,16661,,,,,,,,,,,,,,Shipping,,Howa USA Holdings Inc,,,,,,,,FALSE,TRUE,,
1,509,,16670,,,,,,,,Greene Rubber Company,Thomas Harbin,,(781) 937-9909,,(781) 937-9739,Mailing,,Greene Rubber Company,,20 Cross Street,,Woburn,MA,01801,United States,FALSE,FALSE,Credit Card,TRUE
2,509,,16670,,,,,,,,,,,,,,Billing,,Greene Rubber Company,,20 Cross Street,,Woburn,MA,01801,United States,TRUE,FALSE,,
3,509,,16670,,,,,,,,,,,,,,Shipping,,Greene Rubber Company,,20 Cross Street,,Woburn,MA,01801,United States,FALSE,TRUE,,
1,510,,16671,,,,,,,,"Inteprod, LLC",Thomas Harbin,,(610) 650-9002,,(610) 650-9003,Mailing,,"Inteprod, LLC",,2583 Industry Lane,,Eagleville,PA,19403,United States,FALSE,FALSE,,TRUE
2,510,,16671,,,,,,,,,,,,,,Billing,,"Inteprod, LLC",,2583 Industry Lane,,Eagleville,PA,19403,United States,TRUE,FALSE,,
3,510,,16671,,,,,,,,,,,,,,Shipping,,"Inteprod, LLC",,2583 Industry Lane,,Eagleville,PA,19403,United States,FALSE,TRUE,,
1,511,,16677,,,,,,,,Menasha Packaging Company,,,(800) 477-8746,,(717) 505-3227,Mailing,,Menasha Packaging Company,,30 Grumbacher Rd,,York,PA,17406,United States,FALSE,FALSE,,TRUE
2,511,,16677,,,,,,,,,,,,,,Billing,,Menasha Packaging Company,,30 Grumbacher Rd,,York,PA,17406,United States,TRUE,FALSE,,
3,511,,16677,,,,,,,,,,,,,,Shipping,,Menasha Packaging Company,,30 Grumbacher Rd,,York,PA,17406,United States,FALSE,TRUE,,
1,512,,16678,,,,,,,,Cam Med LLC,Thomas Harbin,,1.857.526.1195,1.617.682.2111,,Mailing,,Cam Med LLC,,"M2D2, Lab 272, 600 Suffolk St",,Lowell,MA,01854,United States,FALSE,FALSE,Credit Card,TRUE
2,512,,16678,,,,,,,,,,,,,,Billing,,Cam Med LLC,,"M2D2, Lab 272, 600 Suffolk St",,Lowell,MA,01854,United States,TRUE,FALSE,,
3,512,,16678,,,,,,,,,,,,,,Shipping,,Cam Med LLC,,"M2D2, Lab 272, 600 Suffolk St",,Lowell,MA,01854,United States,FALSE,TRUE,,
1,513,,16680,,,,,,,,Fralock,Ed Rodriguez,,(800) 372-5625,(661) 702-6999,(661) 367-9301,Mailing,,Fralock,,28525 W. Industry Drive,,Valencia,CA,91355,United States,FALSE,FALSE,Credit Card,TRUE
2,513,,16680,,,,,,,,,,,,,,Billing,,Fralock,,28525 W. Industry Drive,,Valencia,CA,91355,United States,TRUE,FALSE,,
3,513,,16680,,,,,,,,,,,,,,Shipping,,Fralock,,28525 W. Industry Drive,,Valencia,CA,91355,United States,FALSE,TRUE,,
1,514,,16683,,,,,,,,Hunter Douglas (Window Design Div.),Mark Mogar,,,,,Mailing,,Hunter Douglas (Window Design Div.),,,,,,,,FALSE,FALSE,Net 30,TRUE
2,514,,16683,,,,,,,,,,,,,,Billing,,Hunter Douglas (Window Design Div.),,201 Southridge Parkway,,Bessemer City,NC,28016,United States,TRUE,FALSE,,
3,514,,16683,,,,,,,,,,,,,,Shipping,,Hunter Douglas (Window Design Div.),,,,,,,,FALSE,TRUE,,
1,515,,16688,,,,,,,,Westfield Electroplating Company,Thomas Harbin,,(413) 568-3716,,(413) 562-8279,Mailing,,Westfield Electroplating Company,,PO Box 298,,Westfield,MA,01089,United States,FALSE,FALSE,Net 30,TRUE
2,515,,16688,,,,,,,,,,,,,,Billing,,Westfield Electroplating Company,,68 N Elm St,,Westfield,MA,01085,United States,TRUE,FALSE,,
3,515,,16688,,,,,,,,,,,,,,Shipping,,Westfield Electroplating Company,,68 N Elm St,,Westfield,MA,01085,United States,FALSE,TRUE,,
1,516,,16691,,,,,,,,Ximedica,Thomas Harbin,,(401) 330-3163,,,Mailing,,Ximedica,,,,,,,,FALSE,FALSE,Credit Card,TRUE
2,516,,16691,,,,,,,,,,,,,,Billing,,Ximedica,,55 Dupont Drive,,Providence,RI,02907,United States,TRUE,FALSE,,
3,516,,16691,,,,,,,,,,,,,,Shipping,,Ximedica,,,,,,,,FALSE,TRUE,,
1,517,,16708,,,,,,,,Beyonics Precision (Maylaysia) Sdn Bhd,Diane Edwards,,+60-7668-3719,,,Mailing,,Beyonics Precision (Maylaysia) Sdn Bhd,,No. 98 Jalan i-Park 1/10,Kawasan Perindustrian i-Park,"Bandar Indahpura, 8100 Kulaijaya",Johor Darul Takzim,,Malaysia,FALSE,FALSE,Prepay,TRUE
2,517,,16708,,,,,,,,,,,,,,Billing,,Beyonics Precision (Maylaysia) Sdn Bhd,,No. 98 Jalan i-Park 1/10,Kawasan Perindustrian i-Park,"Bandar Indahpura, 8100 Kulaijaya",Johor Darul Takzim,,Malaysia,TRUE,FALSE,,
3,517,,16708,,,,,,,,,,,,,,Shipping,,Beyonics Precision (Maylaysia) Sdn Bhd,,No. 98 Jalan i-Park 1/10,Kawasan Perindustrian i-Park,"Bandar Indahpura, 8100 Kulaijaya",Johor Darul Takzim,,Malaysia,FALSE,TRUE,,
1,518,,16716,,,,,,,,"BLC PAWS, LLC",Mark Mogar,,(404) 352-2025,,,Mailing,,"BLC PAWS, LLC",,,,,,,,FALSE,FALSE,,TRUE
2,518,,16716,,,,,,,,,,,,,,Billing,,"BLC PAWS, LLC",,"2020 Howell Mill Road, Suite C #267",,Atlanta,GA,30318-1732,United States,TRUE,FALSE,,
3,518,,16716,,,,,,,,,,,,,,Shipping,,"BLC PAWS, LLC",,"2020 Howell Mill Road, Suite 267",,Atlanta,GA,30318-1732,United States,FALSE,TRUE,,
1,519,,16718,,,,,,,,Polymershapes LLC,Mark Mogar,PolymershapesAP@berkOne.com,(610) 599-8643,,,Mailing,,Polymershapes LLC,,2115 N. Hamilton Street,,Richmond,VA,23230,United States,FALSE,FALSE,Net 60,TRUE
2,519,,16718,,,,,,,,,,,,,,Billing,,Polymershapes LLC,,Accounts Payables,PO Box 25167,Lehigh Valley,PA,18002,United States,TRUE,FALSE,,
3,519,,16718,,,,,,,,,,,,,,Shipping,,Polymershapes LLC,,2115-A N. Hamilton Street,,Richmond,VA,23230,United States,FALSE,TRUE,,
1,520,,16728,,,,,,,,Hickman Edge Systems formally OMG EdgeSystems,Mark Mogar,ap@wph.com,(828) 676-1700,,,Mailing,,Hickman Edge Systems formally OMG EdgeSystems,, PO Box 15005,,Asheville,NC,28813,United States,FALSE,FALSE,Net 30,TRUE
2,520,,16728,,,,,,,,,,,,,,Billing,,Hickman Edge Systems formally OMG EdgeSystems,,4 Commerce Way,,Arden,NC,28704,United States,TRUE,FALSE,,
3,520,,16728,,,,,,,,,,,,,,Shipping,,Hickman Edge Systems formally OMG EdgeSystems,,4 Commerce Way,,Arden,NC,28704,United States,FALSE,TRUE,,
1,521,,16731,,,,,,,,Woodrow Corporation,Jake Sowers,,(937) 399-9333,,,Mailing,,Woodrow Corporation,,4300 River Road,,Springfiled,OH,45502,United States,FALSE,FALSE,Credit Card,TRUE
2,521,,16731,,,,,,,,,,,,,,Billing,,Woodrow Corporation,,4300 River Road,,Springfield,OH,45502,United States,TRUE,FALSE,,
3,521,,16731,,,,,,,,,,,,,,Shipping,,Woodrow Corporation,,4300 River Road,,Springfiled,OH,45502,United States,FALSE,TRUE,,
1,522,,16749,,,,,,,,"Nanogate Jay Systems, LLC",Jake Sowers,,(419) 521-0123,,,Mailing,,"Nanogate Jay Systems, LLC",,,,,,,,FALSE,FALSE,,TRUE
2,522,,16749,,,,,,,,,,,,,,Billing,,"Nanogate Jay Systems, LLC",,150 E. Longview Ave.,,Mansfield,OH,44903,United States,TRUE,FALSE,,
3,522,,16749,,,,,,,,,,,,,,Shipping,,"Nanogate Jay Systems, LLC",,150 E. Longview Ave.,,Mansfield,OH,44903,United States,FALSE,TRUE,,
1,523,,16754,,,,,,,,"Fres-Co Systems USA, Inc.",Thomas Harbin,apayable@fresco.com,(215) 721-4600,,,Mailing,,"Fres-Co Systems USA, Inc.",,,,,,,,FALSE,FALSE,net 45,TRUE
2,523,,16754,,,,,,,,,,,,,,Billing,,"Fres-Co Systems USA, Inc.",,3005 State Rd,,Telford,PA,18969,United States,TRUE,FALSE,,
3,523,,16754,,,,,,,,,,,,,,Shipping,,"Fres-Co Systems USA, Inc.",,3005 State Rd,,Telford,PA,18969,United States,FALSE,TRUE,,
1,524,,16756,,,,,,,,Technosoft Innovations,Mark Mogar,,(919) 337-0866,,,Mailing,,Technosoft Innovations,,,,,,,,FALSE,FALSE,Credit Card,TRUE
2,524,,16756,,,,,,,,,,,,,,Billing,,Technosoft Innovations,,900 Perimeter Park Drive,Suite C,Morrisville,NC,27560,United States,TRUE,FALSE,,
3,524,,16756,,,,,,,,,,,,,,Shipping,,Technosoft Innovations,,900 Perimeter Park Drive,Suite C,Morrisville,NC,27560,United States,FALSE,TRUE,,
1,525,,16757,,,,,,,,"Infratab, Inc.",Matthew Kay,,(805) 986-8880,,(805) 512-7196,Mailing,,"Infratab, Inc.",,4347 Raytheon Road,,Oxnard,CA,93033,United States,FALSE,FALSE,,TRUE
2,525,,16757,,,,,,,,,,,,,,Billing,,"Infratab, Inc.",,4347 Raytheon Road,,Oxnard,CA,93033,United States,TRUE,FALSE,,
3,525,,16757,,,,,,,,,,,,,,Shipping,,"Infratab, Inc.",,4347 Raytheon Road,,Oxnard,CA,93033,United States,FALSE,TRUE,,
1,526,,16759,,,,,,,,Beynon Sports & Surfaces,Thomas Harbin,,(410) 771-9473,,,Mailing,,Beynon Sports & Surfaces,,,,,,,,FALSE,FALSE,,TRUE
2,526,,16759,,,,,,,,,,,,,,Billing,,Beynon Sports & Surfaces,,16 Alt Rd,,Hunt Valley,MD,21030,United States,TRUE,FALSE,,
3,526,,16759,,,,,,,,,,,,,,Shipping,,Beynon Sports & Surfaces,,,,,,,,FALSE,TRUE,,
1,527,,16761,,,,,,,,Goyard,Thomas Harbin,,(646) 565-3480,,,Mailing,,Goyard,,,,,,,,FALSE,FALSE,Prepay,TRUE
2,527,,16761,,,,,,,,,,,,,,Billing,,Goyard,,20 East 63rd Street,,New York,NY,10065,United States,TRUE,FALSE,,
3,527,,16761,,,,,,,,,,,,,,Shipping,,Goyard,,,,,,,,FALSE,TRUE,,
1,528,,16764,,,,,,,,"Commonwealth Technology, Inc.",Mark Mogar,,(703) 719-6800,,,Mailing,,"Commonwealth Technology, Inc.",,5875 Barclay Drive,,Alexandra,VA,22315,United States,FALSE,FALSE,Credit Card,TRUE
2,528,,16764,,,,,,,,,,,,,,Billing,,"Commonwealth Technology, Inc.",,5875 Barclay Drive,,Alexandra,VA,22315,United States,TRUE,FALSE,,
3,528,,16764,,,,,,,,,,,,,,Shipping,,"Commonwealth Technology, Inc.",,5875 Barclay Drive,,Alexandra,VA,22315,United States,FALSE,TRUE,,
1,529,,16772,,,,,,,,"APC International, Ltd.",Thomas Harbin,accounting@americanpiezo.com,(570) 726-6961,,(570) 726-7466,Mailing,,"APC International, Ltd.",,P. O. Box 180,213 Duck Run Road,Mackeyville,PA,17750,United States,FALSE,FALSE,Net 30,TRUE
2,529,,16772,,,,,,,,,,,,,,Billing,,"APC International, Ltd.",,P. O. Box 180,213 Duck Run Road,Mackeyville,PA,17750,United States,TRUE,FALSE,,
3,529,,16772,,,,,,,,,,,,,,Shipping,,"APC International, Ltd.",,213 Duck Run Road,,Mackeyville,PA,17750,United States,FALSE,TRUE,,
1,530,,16774,,,,,,,Ellsworth,Ellsworth Adhesives - Westminster (MD),Jake Sowers,payables@ellsworth.com,(443) 761-5503,(443) 201-4954,,Mailing,,Ellsworth Adhesives - Westminster (MD),,5105 Grave Run Rd,,Manchester,MD,21102,United States,FALSE,FALSE,,TRUE
2,530,,16774,,,,,,,,,,,,,,Billing,,Ellsworth Adhesives - Westminster (MD),,P. O. Box 1002,,Germantown,WI,53022,United States,TRUE,FALSE,,
3,530,,16774,,,,,,,,,,,,,,Shipping,,Ellsworth Adhesives - Westminster (MD),,5105 Grave Run Rd,,Manchester,MD,21102,United States,FALSE,TRUE,,
1,531,,16775,,,,,,,,Bio Verdi LLC,Matthew Kay,,(951) 261-2593,,,Mailing,,Bio Verdi LLC,,6885 Crest Avenue,,Riverside,CA,92503,United States,FALSE,FALSE,,TRUE
2,531,,16775,,,,,,,,,,,,,,Billing,,Bio Verdi LLC,,6885 Crest Avenue,,Riverside,CA,92503,United States,TRUE,FALSE,,
3,531,,16775,,,,,,,,,,,,,,Shipping,,Bio Verdi LLC,,6885 Crest Avenue,,Riverside,CA,92503,United States,FALSE,TRUE,,
1,532,,16776,,,,,,,,"Helpful Products 4U, LLC",Jake Sowers,,(414) 737-4748,,,Mailing,,"Helpful Products 4U, LLC",,,,,,,,FALSE,FALSE,,TRUE
2,532,,16776,,,,,,,,,,,,,,Billing,,"Helpful Products 4U, LLC",,220 West Ellsworth Lane,,Bayside,WI,53217,United States,TRUE,FALSE,,
3,532,,16776,,,,,,,,,,,,,,Shipping,,"Helpful Products 4U, LLC",,,,,,,,FALSE,TRUE,,
1,533,,16778,,,,,,,,Bullseye Design Worx,Matthew Kay,,(303) 667-2110,,,Mailing,,Bullseye Design Worx,,355 S Teller St #200,,Lakewood,CO,80226,United States,FALSE,FALSE,,TRUE
2,533,,16778,,,,,,,,,,,,,,Billing,,Bullseye Design Worx,,355 S Teller St #200,,Lakewood,CO,80226,United States,TRUE,FALSE,,
3,533,,16778,,,,,,,,,,,,,,Shipping,,Bullseye Design Worx,,355 S Teller St #200,,Lakewood,CO,80226,United States,FALSE,TRUE,,
1,534,,16779,,,,,,,,Muth Mirror Systems,Jake Sowers,accounting@muthco.com; warehouse@muthco.com,(920) 980-4380,,,Mailing,,Muth Mirror Systems,,,,,,,,FALSE,FALSE,Net 30,TRUE
2,534,,16779,,,,,,,,,,,,,,Billing,,Muth Mirror Systems,,PO Box 418,,Sheboygan,WI,53083,United States,TRUE,FALSE,,
3,534,,16779,,,,,,,,,,,,,,Shipping,,Muth Mirror Systems,,,,,,,,FALSE,TRUE,,
1,535,,16786,,,,,,,Ellsworth,Ellsworth Adhesives - Shawnee (KS),Jake Sowers,payables@ellsworth.com,(913) 276-9019,,,Mailing,,,,22309 West 46th Terrace,,Shawnee,KS,66226,United States,FALSE,FALSE,net 50,TRUE
2,535,,16786,,,,,,,,,,,,,,Billing,,,,P. O. Box 1002,,Germantown,WI,53022,United States,TRUE,FALSE,,
3,535,,16786,,,,,,,,,,,,,,Shipping,,,,22309 West 46th Terrace,,Shawnee,KS,66226,United States,FALSE,TRUE,,
1,536,,16788,,,,,,,,Constant Aviation,Jake Sowers,,,,,Mailing,,Constant Aviation,,,,,,,,FALSE,FALSE,,TRUE
2,536,,16788,,,,,,,,,,,,,,Billing,,Constant Aviation,,18601 Cleveland Parkway,,Cleveland,OH,44135,United States,TRUE,FALSE,,
3,536,,16788,,,,,,,,,,,,,,Shipping,,Constant Aviation,,18601 Cleveland Parkway,,Cleveland,OH,44135,United States,FALSE,TRUE,,
1,537,,16791,,,,,,,,EMI Specialty Papers,Thomas Harbin,,(203) 544-2000,,(203) 544-2200,Mailing,,EMI Specialty Papers,,4 Old Mill Road,,Redding,CT,06896,United States,FALSE,FALSE,,TRUE
2,537,,16791,,,,,,,,,,,,,,Billing,,EMI Specialty Papers,,PO BOX 668,,Georgetown,CT,06829,United States,TRUE,FALSE,,
3,537,,16791,,,,,,,,,,,,,,Shipping,,EMI Specialty Papers,,4 Old Mill Road,,Redding,CT,06896,United States,FALSE,TRUE,,
1,538,,16792,,,,,,,,Amgen,Matthew Kay,,1 805-447-1000,,,Mailing,,Amgen,,One Amgen Center Drive,,Thousand Oaks,CA,91320,United States,FALSE,FALSE,,TRUE
2,538,,16792,,,,,,,,,,,,,,Billing,,Amgen,,One Amgen Center Drive,,Thousand Oaks,CA,91320,United States,TRUE,FALSE,,
3,538,,16792,,,,,,,,,,,,,,Shipping,,Amgen,,One Amgen Center Drive,,Thousand Oaks,CA,91320,United States,FALSE,TRUE,,
1,539,,16794,,,,,,,,"Cerillo, LLC",Mark Mogar,kevin@cerillo.net,(978) 618-8773,,,Mailing,,"Cerillo, LLC",,224A Shamrock Road,,Charlottesville,VA,22903,United States,FALSE,FALSE,Prepaid,TRUE
2,539,,16794,,,,,,,,,,,,,,Billing,,"Cerillo, LLC",,107 E. Water Street,,Charlottesville,VA,22902,United States,TRUE,FALSE,,
3,539,,16794,,,,,,,,,,,,,,Shipping,,"Cerillo, LLC",,107 E. Water Street,,Charlottesville,VA,22902,United States,FALSE,TRUE,,
1,540,,16797,,,,,,,,SAFRAN Electrical & Power Mexico SA de CV.,Ed Rodriguez,,+52 (614) 158 8133,,,Mailing,,SAFRAN Electrical & Power Mexico SA de CV.,,Calle Nicolás Gogol #11322,,Complejo Industrial,Chihuahua,31136,Mexico,FALSE,FALSE,,TRUE
2,540,,16797,,,,,,,,,,,,,,Billing,,SAFRAN Electrical & Power Mexico SA de CV.,,Avenida Nicolas Gogol 11322,,Complejo Industrial Chihuahua,Chihuahua,31136,Mexico,TRUE,FALSE,,
3,540,,16797,,,,,,,,,,,,,,Shipping,,SAFRAN Electrical & Power Mexico SA de CV.,,Calle Nicolás Gogol #11322,,Complejo Industrial,Chihuahua,31136,Mexico,FALSE,TRUE,,
1,541,,16801,,,,,,,Materion,Materion - Advanced Materials Group,Thomas Harbin,AP1invoices@materion.com,(716) 837-1000,,,Mailing,,Materion - Advanced Materials Group,,2978 Main Street,,Buffalo,NY,14214,United States,FALSE,FALSE,Net 30,TRUE
2,541,,16801,,,,,,,,,,,,,,Billing,,Materion - Advanced Materials Group,,Accounts Payable,6070 Parkland Blvd.,Mayfield Heights,OH,44124,United States,TRUE,FALSE,,
3,541,,16801,,,,,,,,,,,,,,Shipping,,Materion - Advanced Materials Group,,2978 Main Street,,Buffalo,NY,14214,United States,FALSE,TRUE,,
1,542,,16803,,,,,,,,Tesla,Ed Rodriguez,,(512) 516-8177,,,Mailing,,Tesla,,,,,,,,FALSE,FALSE,,TRUE
2,542,,16803,,,,,,,,,,,,,,Billing,,Tesla,,47400 Kato Road,,Fremont,CA,94538,United States,TRUE,FALSE,,
3,542,,16803,,,,,,,,,,,,,,Shipping,,Tesla,,,,,,,,FALSE,TRUE,,
1,543,,16804,,,,,,,,California Polytechnic State University,Matthew Kay,,(805) 756-1111,,,Mailing,,California Polytechnic State University,,,,,,,,FALSE,FALSE,,TRUE
2,543,,16804,,,,,,,,,,,,,,Billing,,California Polytechnic State University,,1 Grand Avenue,,San Luis Obispo,CA,93407,United States,TRUE,FALSE,,
3,543,,16804,,,,,,,,,,,,,,Shipping,,California Polytechnic State University,,190 California Blvd Apt 202,,San Luis Obispo,CA,93405,United States,FALSE,TRUE,,
1,544,,16806,,,,,,,,Beatty Marketing and Sales,Matthew Kay,,(800) 334-8543,,(800) 815-8151,Mailing,,Beatty Marketing and Sales,,9345 151st Ave NE,,Redmond,WA,98052,United States,FALSE,FALSE,,TRUE
2,544,,16806,,,,,,,,,,,,,,Billing,,Beatty Marketing and Sales,,9345 151st Ave NE,,Redmond,WA,98052,United States,TRUE,FALSE,,
3,544,,16806,,,,,,,,,,,,,,Shipping,,Beatty Marketing and Sales,,9345 151st Ave NE,,Redmond,WA,98052,United States,FALSE,TRUE,,
1,545,,16807,,,,,,,,"US Wire, LLC",Mark Mogar,,(252) 749-0195,,,Mailing,,"US Wire, LLC",,,,,,,,FALSE,FALSE,to be determined,TRUE
2,545,,16807,,,,,,,,,,,,,,Billing,,"US Wire, LLC",,5887 West Blount Street,,Fountain,NC,27829,United States,TRUE,FALSE,,
3,545,,16807,,,,,,,,,,,,,,Shipping,,"US Wire, LLC",,5887 West Blount Street,,Fountain,NC,27829,United States,FALSE,TRUE,,
1,546,,16810,,,,,,,,Allen Field Company,Thomas Harbin,,(800) 535-0810,,,Mailing,,Allen Field Company,,,,,,,,FALSE,FALSE,,TRUE
2,546,,16810,,,,,,,,,,,,,,Billing,,Allen Field Company,,256 Orinoco Drive,,Brightwaters,NY,11718,United States,TRUE,FALSE,,
3,546,,16810,,,,,,,,,,,,,,Shipping,,Allen Field Company,,,,,,,,FALSE,TRUE,,
1,547,,16812,,,,,,,,SPARC,Matthew Kay,,(707) 605-0600,,,Mailing,,SPARC,,PO Box 14816,,San Francisco,CA,94114,United States,FALSE,FALSE,,TRUE
2,547,,16812,,,,,,,,,,,,,,Billing,,SPARC,,PO Box 14816,,San Francisco,CA,94114,United States,TRUE,FALSE,,
3,547,,16812,,,,,,,,,,,,,,Shipping,,SPARC,,6771 Sebastopol Ave,,Sebastopol,CA,95472,United States,FALSE,TRUE,,
1,548,,16813,,,,,,,,"Allied Finishing, Inc.",Jake Sowers,accounting@alliedfinishinginc.com,(616) 698-7550,,(616) 698-0312,Mailing,,"Allied Finishing, Inc.",,P. O. Box 3728,,Grand Rapids,MI,49501,United States,FALSE,FALSE,,TRUE
2,548,,16813,,,,,,,,,,,,,,Billing,,"Allied Finishing, Inc.",,P. O. Box 3728,,Grand Rapids,MI,49501,United States,TRUE,FALSE,,
3,548,,16813,,,,,,,,,,,,,,Shipping,,"Allied Finishing, Inc.",,4050 Broadmoor SE,,Grand Rapids,MI,49501,United States,FALSE,TRUE,,
1,549,,16816,,,,,,,,FUZETOUCH B.V.                                     ,Diane Edwards,,52.444.166.0373,,,Mailing,,FUZETOUCH B.V.                                     ,,Carretera 57 Queretaro ,"San Luis Potosi Km 192, Zona Industrial",San Luis,S.L.P,78421,Mexico,FALSE,FALSE,Prepay,TRUE
2,549,,16816,,,,,,,,,,,,,,Billing,,FUZETOUCH B.V.                                     ,,Dalsteindreef 141,,Diemen,,1112XJ,Netherlands,TRUE,FALSE,,
3,549,,16816,,,,,,,,,,,,,,Shipping,,FUZETOUCH B.V.                                     ,,Carretera 57 Queretaro ,"San Luis Potosi Km 192, Zona Industrial",San Luis,S.L.P,78421,Mexico,FALSE,TRUE,,
1,550,,16818,,,,,,,,"Kiosk Group, Inc.",Thomas Harbin,,(888) 569-5467,(301) 732-4629,,Mailing,,"Kiosk Group, Inc.",,,,,,,,FALSE,FALSE,,TRUE
2,550,,16818,,,,,,,,,,,,,,Billing,,"Kiosk Group, Inc.",,440 Sagner Ave,,Frederick,MD,21701,United States,TRUE,FALSE,,
3,550,,16818,,,,,,,,,,,,,,Shipping,,"Kiosk Group, Inc.",,,,,,,,FALSE,TRUE,,
1,551,,16819,,,,,,,,Smith Seal of North Carolina,Mark Mogar,,(919) 790-1000,,(919) 878-8377,Mailing,,Smith Seal of North Carolina,,8441 Garvey Drive,,Raleigh,NC,27616,United States,FALSE,FALSE,Prepay,TRUE
2,551,,16819,,,,,,,,,,,,,,Billing,,Smith Seal of North Carolina,,8441 Garvey Drive,,Raleigh,NC,27616,United States,TRUE,FALSE,,
3,551,,16819,,,,,,,,,,,,,,Shipping,,Smith Seal of North Carolina,,8441 Garvey Drive,,Raleigh,NC,27616,United States,FALSE,TRUE,,
1,552,,16821,,,,,,,,Sup Cloud ,Mark Mogar,,(407) 913-2441,,,Mailing,,Sup Cloud ,,17940 Golden Leaf Lane,,Orlando,FL,32820,United States,FALSE,FALSE,,TRUE
2,552,,16821,,,,,,,,,,,,,,Billing,,Sup Cloud ,,17940 Golden Leaf Lane,,Orlando,FL,32820,United States,TRUE,FALSE,,
3,552,,16821,,,,,,,,,,,,,,Shipping,,Sup Cloud ,,17940 Golden Leaf Lane,,Orlando,FL,32820,United States,FALSE,TRUE,,
1,553,,16825,,,,,,,,"Soft Health Technologies, LLC ",Matthew Kay,,(949) 232-4859,,,Mailing,,"Soft Health Technologies, LLC ",,,,,,,,FALSE,FALSE,,TRUE
2,553,,16825,,,,,,,,,,,,,,Billing,,"Soft Health Technologies, LLC ",,8 Argonaut Suite 170 ,,Aliso Viejo,CA,92656,United States,TRUE,FALSE,,
3,553,,16825,,,,,,,,,,,,,,Shipping,,"Soft Health Technologies, LLC ",,8 Argonaut Suite 170 ,,Aliso Viejo,CA,92656,United States,FALSE,TRUE,,
1,554,,16827,,,,,,,,Amtrol Water Systems/Worthington Industries,Thomas Harbin,,(401) 535-1385,,,Mailing,,Amtrol Water Systems/Worthington Industries,,,,,,,,FALSE,FALSE,,TRUE
2,554,,16827,,,,,,,,,,,,,,Billing,,Amtrol Water Systems/Worthington Industries,,1400 Division Road,,West Warwick,RI,02893,United States,TRUE,FALSE,,
3,554,,16827,,,,,,,,,,,,,,Shipping,,Amtrol Water Systems/Worthington Industries,,,,,,,,FALSE,TRUE,,
1,555,,16837,,,,,,,,Kimoto Tech Inc.,Mark Mogar,,(770) 748-2643,,,Mailing,,Kimoto Tech Inc.,,"601 Canal Street, ",,Cedartown,GA,30125,United States,FALSE,FALSE,,TRUE
2,555,,16837,,,,,,,,,,,,,,Billing,,Kimoto Tech Inc.,,"601 Canal Street, ",,Cedartown,GA,30125,United States,TRUE,FALSE,,
3,555,,16837,,,,,,,,,,,,,,Shipping,,Kimoto Tech Inc.,,"601 Canal Street, ",,Cedartown,GA,30125,United States,FALSE,TRUE,,
1,556,,16838,,,,,,,,ASU - W. P. Carey School of Business,Matthew Kay,,(480) 965-5516,(928) 606-3850,,Mailing,,ASU - W. P. Carey School of Business,,Business Administration,300 E Lemon St,Tempe,AZ,85287,United States,FALSE,FALSE,,TRUE
2,556,,16838,,,,,,,,,,,,,,Billing,,ASU - W. P. Carey School of Business,,Business Administration,300 E Lemon St,Tempe,AZ,85287,United States,TRUE,FALSE,,
