Item Name/Number,Internal Id,PACKAGING/FINISHING INSTRUCTIONS,Production Instruction
9171,1486,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 8'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - on bag
Dividers – 
Bag Size – 
Qty. Per Bag – 100 Each
Box Size –  12 x 12 x 4
Qty. Per Box – 500 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - on bag
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  8'
Finish – On Press
Application – "
9172,1487,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 9'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - On bag
Dividers – 
Bag Size – 
Qty. Per Bag – 100 Each
Box Size –  12 x 12 x 4
Qty. Per Box – 500 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - On bag
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  9'
Finish – On Press
Application – "
9173,1488,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 51'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - on bag
Dividers – 
Bag Size – 
Qty. Per Bag – 100 Each
Box Size –  6 x 6 x 6
Qty. Per Box – 500 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - on bag
±10% –  Yes
Unwind Dir. Run – Sheets
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  51'
Finish – On Press
Application – "
9174,1489,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 35'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - on bag
Dividers – 
Bag Size – 
Qty. Per Bag – 100 Each
Box Size –  12 x 12 x 4
Qty. Per Box – 500 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - on bag
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  35'
Finish – On Press
Application – "
9175,1490,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 35'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - On bag
Dividers – 
Bag Size – 
Qty. Per Bag – 100 Each
Box Size –  6 x 6 x 6
Qty. Per Box – 500 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - On bag
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  35'
Finish – On Press
Application – "
9176,1491,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 6'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - On Bag
Dividers – 
Bag Size – 
Qty. Per Bag – 100 Each
Box Size –  12 x 12 x 4
Qty. Per Box – 500 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - On Bag
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  6'
Finish – On Press
Application – "
9177,1492,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 6'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - On bag
Dividers – 
Bag Size – 
Qty. Per Bag – 100 Each
Box Size –  12 x 12 x 4
Qty. Per Box – 500 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - On bag
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  6'
Finish – On Press
Application – "
9178,1493,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 45'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - On bag
Dividers – 
Bag Size – 
Qty. Per Bag – 100 Each
Box Size –  12 x 12 x 12
Qty. Per Box – 500 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - On bag
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  45'
Finish – On Press
Application – "
9180,1494,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 140'
Core Type –  N/A
Core Width – N/A
Core Label – No
Dividers – 
Bag Size – 
Qty. Per Bag – 70 Each
Box Size –  6 x 6 x 6
Qty. Per Box – 140 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – No
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Sheet
Partial Case –  Yes
Pieces per roll/Unit – 70
Length per roll/unit –  140'
Finish – On Press
Application – "
9182,1495,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 139'
Core Type –  3"" Paper 1/8"" Strouse Brown
Core Width – 2.5""
Core Label – Yes
Dividers – 
Bag Size – 
Qty. Per Bag – 5 Rolls
Box Size –  8 1/8 x 8 1/8 x 32 Top & Bottom Log Box
Qty. Per Box – 25 M
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  3"" Paper 1/8"" Strouse Brown
Width – 2.5""
Number Across Run/FInish –  1/1
Core Label – Yes
±10% –  Yes
Unwind Dir. Run – Parts Out
Unwind Dir. Finish –  Parts Out
Diecut/Continuous/Sheet –  Die Cut
Partial Case –  Yes
Pieces per roll/Unit – 1,000
Length per roll/unit –  139'
Finish – On Press
Application – "
9185,1496,"Number Across Run/Finish –  2/1
Where Finished –  On Press
Length per Roll/Unit – 32'
Core Type –  3"" Paper 1/8"" Strouse Brown
Core Width – 0.375""
Core Label – No
Dividers – 
Bag Size – 
Qty. Per Bag – 1 Rolls
Box Size –  12 x 12 x 12
Qty. Per Box – 2 Rolls
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  3"" Paper 1/8"" Strouse Brown
Width – 0.375""
Number Across Run/FInish –  2/1
Core Label – No
±10% –  Yes
Unwind Dir. Run – Parts Out
Unwind Dir. Finish –  Parts Out
Diecut/Continuous/Sheet –  Die Cut
Partial Case –  Yes
Pieces per roll/Unit – 1,000
Length per roll/unit –  32'
Finish – On Press
Application – "
9187,1497,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 103'
Core Type –  N/A
Core Width – N/A
Core Label – No
Dividers – 
Bag Size – 
Qty. Per Bag – 0.25 M
Box Size –  12 x 12 x 4
Qty. Per Box – 6 M
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – No
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –   N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 250
Length per roll/unit –  103'
Finish – On Press
Application – "
9188,1498,"Number Across Run/Finish –  6/1
Where Finished –  On Press
Length per Roll/Unit – 197'
Core Type –  N/A
Core Width – N/A
Core Label – No
Dividers – Cardboard
Bag Size – 
Qty. Per Bag – 9 M
Box Size –  
Qty. Per Box – 9 M
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  6/1
Core Label – No
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 9,000
Length per roll/unit –  197'
Finish – On Press
Application – "
9190,1499,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 4'
Core Type –  N/A
Core Width – N/A
Core Label – No
Dividers – 
Bag Size – 
Qty. Per Bag – 
Box Size –  10 x 10 x 10
Qty. Per Box – 
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – No
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Sheet
Partial Case –  Yes
Pieces per roll/Unit – 1
Length per roll/unit –  4'
Finish – On Press
Application – "
9192,1500,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 417'
Core Type –  6"" plastic, 0.155"" PP
Core Width – 3.25""
Core Label – Yes
Dividers – 
Bag Size – 
Qty. Per Bag – 1 Roll
Box Size –  10 x 10 x 10
Qty. Per Box – 10 M
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  6"" plastic, 0.155"" PP
Width – 3.25""
Number Across Run/FInish –  1/1
Core Label – Yes
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  Parts Out
Diecut/Continuous/Sheet –  Die Cut
Partial Case –  Yes
Pieces per roll/Unit – 2,500
Length per roll/unit –  417'
Finish – On Press
Application – "
9198,1501,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – N/A
Core Type –  N/A
Core Width – N/A
Core Label – Yes - See note
Dividers – Foam Pouches
Bag Size – 
Qty. Per Bag – 25 Each
Box Size –  12 x 12 x 12
Qty. Per Box – 250 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - See note
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Sheet
Partial Case –  Yes
Pieces per roll/Unit – 25
Length per roll/unit –  N/A
Finish – On Press
Application – "
9199,1502,"Number Across Run/Finish –  2/1
Where Finished –  On Press
Length per Roll/Unit – 84'
Core Type –  6"" Paper 3/8"" Brown Brown
Core Width – 2.125""
Core Label – Yes
Dividers – 
Bag Size – 
Qty. Per Bag – 5 Rolls
Box Size –  12 x 12 x 12
Qty. Per Box – 3 M
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  6"" Paper 3/8"" Brown Brown
Width – 2.125""
Number Across Run/FInish –  2/1
Core Label – Yes
±10% –  Yes
Unwind Dir. Run – Parts Out
Unwind Dir. Finish –  Parts Out
Diecut/Continuous/Sheet –  Die Cut
Partial Case –  Yes
Pieces per roll/Unit – 500
Length per roll/unit –  84'
Finish – On Press
Application – "
9200,1503,"Number Across Run/Finish –  1/1
Where Finished –  Off Press
Length per Roll/Unit – 7'
Core Type –  N/A
Core Width – N/A
Core Label – Yes - on bag
Dividers – 
Bag Size – 
Qty. Per Bag – 30 Each
Box Size –  12 x 12 x 10
Qty. Per Box – 9 M
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – Yes - on bag
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 30
Length per roll/unit –  7'
Finish – Off Press
Application – "
9201,1504,"Number Across Run/Finish –  4/1
Where Finished –  Web Techniques
Length per Roll/Unit – 1,000'
Core Type –  3"" Paper 1/8"" Strouse Brown
Core Width – 0.75""
Core Label – Yes
Dividers – paper
Bag Size – 
Qty. Per Bag – 1 Each
Box Size –  12 x 12 x 4
Qty. Per Box – 6 Rolls
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  3"" Paper 1/8"" Strouse Brown
Width – 0.75""
Number Across Run/FInish –  4/1
Core Label – Yes
±10% –  Yes
Unwind Dir. Run – See Drawing
Unwind Dir. Finish –  See Drawing
Diecut/Continuous/Sheet –  Continuous
Partial Case –  Yes
Pieces per roll/Unit – 1
Length per roll/unit –  1,000'
Finish – Web Techniques
Application – "
9202,1505,"Number Across Run/Finish –  6/1
Where Finished –  On Press
Length per Roll/Unit – 4'
Core Type –  N/A
Core Width – N/A
Core Label – No
Dividers – 
Bag Size – 
Qty. Per Bag – 120 Each
Box Size –  Best Fit Per Qty
Qty. Per Box – 120 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  6/1
Core Label – No
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Sheet
Partial Case –  Yes
Pieces per roll/Unit – 120
Length per roll/unit –  4'
Finish – On Press
Application – "
9203,1506,"Number Across Run/Finish –  2/1
Where Finished –  On Press
Length per Roll/Unit – N/A
Core Type –  N/A
Core Width – N/A
Core Label – No
Dividers – 
Bag Size – 
Qty. Per Bag – 50 Each
Box Size –  11 x 11 x 14
Qty. Per Box – 50 Each
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  2/1
Core Label – No
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Die Cut Sheet
Partial Case –  Yes
Pieces per roll/Unit – 100
Length per roll/unit –  N/A
Finish – On Press
Application – "
9207,1507,"Number Across Run/Finish –  1/1
Where Finished –  On Press
Length per Roll/Unit – 4'
Core Type –  N/A
Core Width – N/A
Core Label – No
Dividers – 
Bag Size – 
Qty. Per Bag – 
Box Size –  14 x 14 x 10
Qty. Per Box – 
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  N/A
Width – N/A
Number Across Run/FInish –  1/1
Core Label – No
±10% –  Yes
Unwind Dir. Run – N/A
Unwind Dir. Finish –  N/A
Diecut/Continuous/Sheet –  Sheet
Partial Case –  Yes
Pieces per roll/Unit – 1
Length per roll/unit –  4'
Finish – On Press
Application – "
9208,1508,"Number Across Run/Finish –  2/2
Where Finished –  On Press
Length per Roll/Unit – 52'
Core Type –  3"" Paper (1/8"" wall)
Core Width – 3""
Core Label – Yes
Dividers – 
Bag Size – 
Qty. Per Bag – 
Box Size –  12 x 12 x 12
Qty. Per Box – 13 M
Weight/box – 
Box Per Pallet – 
Pallet Type – ","Core  –  3"" Paper (1/8"" wall)
Width – 3""
Number Across Run/FInish –  2/2
Core Label – Yes
±10% –  Yes
Unwind Dir. Run – Parts Out
Unwind Dir. Finish –  Parts Out
Diecut/Continuous/Sheet –  Die Cut
Partial Case –  Yes
Pieces per roll/Unit – 2,500
Length per roll/unit –  52'
Finish – On Press
Application – "
